record,phase,start,end,est,ref,abs_err,err,sqa_ok,iscore,sqa_tier,sqa_stage,config
x001,Rest,480.2578125,512.2578125,26.25,21.960576616463936,4.2894233835360644,4.2894233835360644,True,0.9794297897153253,diag,3,gold psd 10-45
x001,Rest,512.2578125,544.2578125,22.5,24.82877082232802,2.3287708223280212,-2.3287708223280212,True,0.9800109692634603,diag,3,gold psd 10-45
x001,Rest,544.2578125,576.2578125,20.625,20.281461043282302,0.34353895671769763,0.34353895671769763,True,0.9769631281009548,diag,3,gold psd 10-45
x001,Rest,576.2578125,608.2578125,13.125,21.372174463559073,8.247174463559073,-8.247174463559073,True,0.9739508804068251,diag,3,gold psd 10-45
x001,Rest,608.2578125,640.2578125,15.0,24.043237260755895,9.043237260755895,-9.043237260755895,True,0.968979699152717,diag,3,gold psd 10-45
x001,Rest,640.2578125,672.2578125,22.5,25.656246106821722,3.1562461068217225,-3.1562461068217225,True,0.9803019838550568,diag,3,gold psd 10-45
x001,Rest,672.2578125,704.2578125,24.375,22.97963166047906,1.3953683395209389,1.3953683395209389,True,0.9814033315425732,diag,3,gold psd 10-45
x001,Rest,704.2578125,736.2578125,30.0,26.70242831313417,3.2975716868658296,3.2975716868658296,True,0.9844540529121205,diag,3,gold psd 10-45
x001,Walking,736.2578125,768.2578125,16.875,28.468703146923538,11.593703146923538,-11.593703146923538,True,0.967781716054117,diag,3,gold psd 10-45
x001,Walking,768.2578125,800.2578125,20.625,30.168316801724835,9.543316801724835,-9.543316801724835,True,0.9689517514293498,diag,3,gold psd 10-45
x001,Walking,800.2578125,832.2578125,18.75,30.26921626488327,11.51921626488327,-11.51921626488327,True,0.9677113613188351,diag,3,gold psd 10-45
x001,Walking,832.2578125,864.2578125,18.75,27.295032703085695,8.545032703085695,-8.545032703085695,True,0.9654417538225872,diag,3,gold psd 10-45
x001,Walking,864.2578125,896.2578125,24.375,28.577439928675503,4.202439928675503,-4.202439928675503,True,0.9702545828545935,diag,3,gold psd 10-45
x001,Walking,896.2578125,928.2578125,13.125,28.44010941229771,15.315109412297709,-15.315109412297709,True,0.9716285316843084,diag,3,gold psd 10-45
x001,Walking,928.2578125,960.2578125,33.75,29.630582944261775,4.119417055738225,4.119417055738225,True,0.9735386938341264,diag,3,gold psd 10-45
x001,Walking,960.2578125,992.2578125,18.75,28.059783785699384,9.309783785699384,-9.309783785699384,True,0.9695064705948478,diag,3,gold psd 10-45
x001,Walking,992.2578125,1024.2578125,20.625,26.999980749955526,6.374980749955526,-6.374980749955526,True,0.9709747583155627,diag,3,gold psd 10-45
x001,Walking,1024.2578125,1056.2578125,15.0,26.229694614870667,11.229694614870667,-11.229694614870667,True,0.9760799122147429,diag,3,gold psd 10-45
x001,Walking,1056.2578125,1088.2578125,41.25,25.900721927278802,15.349278072721198,15.349278072721198,True,0.9848684617039091,diag,3,gold psd 10-45
x001,Walking,1088.2578125,1120.2578125,18.75,24.32344178774803,5.573441787748031,-5.573441787748031,True,0.9870465276065175,diag,3,gold psd 10-45
x001,Walking,1120.2578125,1152.2578125,31.875,22.161737246966872,9.713262753033128,9.713262753033128,True,0.9814945104435026,diag,3,gold psd 10-45
x001,Walking,1152.2578125,1184.2578125,22.5,23.148096350131404,0.6480963501314037,-0.6480963501314037,True,0.98657701854136,diag,3,gold psd 10-45
x001,Walking,1184.2578125,1216.2578125,15.0,19.18449350423706,4.184493504237061,-4.184493504237061,True,0.9845892208423629,diag,3,gold psd 10-45
x001,Walking,1216.2578125,1248.2578125,22.5,25.767703554815483,3.2677035548154834,-3.2677035548154834,True,0.9696287771178315,diag,3,gold psd 10-45
x001,Walking,1248.2578125,1280.2578125,11.25,24.803157563616587,13.553157563616587,-13.553157563616587,True,0.9837544074924439,diag,3,gold psd 10-45
x001,Walking,1280.2578125,1312.2578125,33.75,22.432121501067837,11.317878498932163,11.317878498932163,True,0.9860785079511105,diag,3,gold psd 10-45
x001,Walking,1312.2578125,1344.2578125,18.75,20.698450363401456,1.9484503634014558,-1.9484503634014558,True,0.9850415139570435,diag,3,gold psd 10-45
x001,Walking,1344.2578125,1376.2578125,20.625,17.781290885813796,2.843709114186204,2.843709114186204,True,0.9814848053842328,diag,3,gold psd 10-45
x001,Walking,1376.2578125,1408.2578125,16.875,17.010918448020654,0.13591844802065367,-0.13591844802065367,True,0.980020838440526,diag,3,gold psd 10-45
x001,2-Back,1408.2578125,1440.2578125,28.125,20.28524049540907,7.83975950459093,7.83975950459093,True,0.9730240604777783,diag,3,gold psd 10-45
x001,2-Back,1440.2578125,1472.2578125,13.125,21.914388726532138,8.789388726532138,-8.789388726532138,True,0.9830050856824328,diag,3,gold psd 10-45
x001,2-Back,1472.2578125,1504.2578125,37.5,23.559766702385634,13.940233297614366,13.940233297614366,True,0.9850960003176181,diag,3,gold psd 10-45
x001,2-Back,1504.2578125,1536.2578125,33.75,20.511034197311346,13.238965802688654,13.238965802688654,True,0.9847256093515294,diag,3,gold psd 10-45
x001,2-Back,1536.2578125,1568.2578125,30.0,20.77848075803707,9.22151924196293,9.22151924196293,True,0.9891563848401154,diag,3,gold psd 10-45
x001,2-Back,1568.2578125,1600.2578125,28.125,20.124973128762527,8.000026871237473,8.000026871237473,True,0.9803051026937115,diag,3,gold psd 10-45
x001,2-Back,1600.2578125,1632.2578125,20.625,21.832852870076024,1.2078528700760245,-1.2078528700760245,True,0.9878314113274026,diag,3,gold psd 10-45
x001,2-Back,1632.2578125,1664.2578125,41.25,20.41432586577036,20.83567413422964,20.83567413422964,True,0.987687947191327,diag,3,gold psd 10-45
x001,2-Back,1664.2578125,1696.2578125,11.25,19.599264443154944,8.349264443154944,-8.349264443154944,True,0.9863296551747156,diag,3,gold psd 10-45
x001,2-Back,1696.2578125,1728.2578125,20.625,19.497269025756168,1.127730974243832,1.127730974243832,True,0.989283218742309,diag,3,gold psd 10-45
x001,2-Back,1728.2578125,1760.2578125,18.75,21.679238270225547,2.9292382702255466,-2.9292382702255466,True,0.9787253884015348,diag,3,gold psd 10-45
x001,2-Back,1760.2578125,1792.2578125,22.5,20.403552943753205,2.096447056246795,2.096447056246795,True,0.9835430166175191,diag,3,gold psd 10-45
x001,2-Back,1792.2578125,1824.2578125,15.0,21.846358096496957,6.846358096496957,-6.846358096496957,True,0.9825746090417797,diag,3,gold psd 10-45
x001,2-Back,1824.2578125,1856.2578125,15.0,23.32071516696359,8.320715166963591,-8.320715166963591,True,0.9831447471555397,diag,3,gold psd 10-45
x001,2-Back,1856.2578125,1888.2578125,11.25,22.463354557739855,11.213354557739855,-11.213354557739855,True,0.9781190597329679,diag,3,gold psd 10-45
x001,Running,1888.2578125,1920.2578125,24.375,24.86401220131947,0.48901220131946843,-0.48901220131946843,True,0.9750496672718647,diag,3,gold psd 10-45
x001,Running,1920.2578125,1952.2578125,28.125,26.653457509185703,1.471542490814297,1.471542490814297,True,0.9765956861619511,diag,3,gold psd 10-45
x001,Running,1952.2578125,1984.2578125,30.0,28.58557119281817,1.4144288071818316,1.4144288071818316,True,0.9774508048670013,diag,3,gold psd 10-45
x001,Running,1984.2578125,2016.2578125,30.0,29.90913181977251,0.09086818022748844,0.09086818022748844,True,0.9766747228086964,diag,3,gold psd 10-45
x001,Running,2016.2578125,2048.2578125,37.5,29.52576760840874,7.974232391591261,7.974232391591261,True,0.9808055536507934,diag,3,gold psd 10-45
x001,Running,2048.2578125,2080.2578125,22.5,29.976954684028506,7.476954684028506,-7.476954684028506,True,0.9774774641788037,diag,3,gold psd 10-45
x001,Running,2080.2578125,2112.2578125,31.875,30.585557284853977,1.2894427151460235,1.2894427151460235,True,0.9795224338757731,diag,3,gold psd 10-45
x001,Running,2112.2578125,2144.2578125,28.125,32.306970364486745,4.1819703644867445,-4.1819703644867445,True,0.9772114492919922,diag,3,gold psd 10-45
x001,Running,2144.2578125,2176.2578125,15.0,32.0366875754882,17.0366875754882,-17.0366875754882,True,0.9799891263061047,diag,3,gold psd 10-45
x001,Running,2176.2578125,2208.2578125,39.375,29.201301758068006,10.173698241931994,10.173698241931994,True,0.984701821112933,diag,3,gold psd 10-45
x001,Running,2208.2578125,2240.2578125,13.125,27.090867090961083,13.965867090961083,-13.965867090961083,True,0.9784313818103705,diag,3,gold psd 10-45
x002,Rest,64.3125,96.3125,30.0,22.534508462459318,7.465491537540682,7.465491537540682,True,0.9658327716883116,diag,3,gold psd 10-45
x002,Rest,96.3125,128.3125,11.25,25.155193700889853,13.905193700889853,-13.905193700889853,True,0.9746179271880377,diag,3,gold psd 10-45
x002,Rest,128.3125,160.3125,11.25,25.156254043192774,13.906254043192774,-13.906254043192774,True,0.9807892017592783,diag,3,gold psd 10-45
x002,Rest,160.3125,192.3125,35.625,25.3755603696019,10.2494396303981,10.2494396303981,True,0.9808575853867892,diag,3,gold psd 10-45
x002,Rest,192.3125,224.3125,15.0,22.87397517593095,7.873975175930951,-7.873975175930951,True,0.9861211877497963,diag,3,gold psd 10-45
x002,Rest,224.3125,256.3125,11.25,26.93775573848314,15.68775573848314,-15.68775573848314,True,0.9831604287578443,diag,3,gold psd 10-45
x002,Rest,256.3125,288.3125,37.5,22.809479071624594,14.690520928375406,14.690520928375406,True,0.980549994601886,diag,3,gold psd 10-45
x002,Rest,288.3125,320.3125,26.25,24.31503697865753,1.934963021342469,1.934963021342469,True,0.9790553521729923,diag,3,gold psd 10-45
x002,Rest,320.3125,352.3125,13.125,24.687187498866997,11.562187498866997,-11.562187498866997,True,0.9779481512034723,diag,3,gold psd 10-45
x002,Rest,352.3125,384.3125,28.125,29.32654546758574,1.2015454675857384,-1.2015454675857384,True,0.9553689808382766,diag,3,gold psd 10-45
x002,Rest,384.3125,416.3125,24.375,31.483309864581056,7.108309864581056,-7.108309864581056,True,0.9572650763365231,diag,3,gold psd 10-45
x002,Rest,416.3125,448.3125,11.25,27.844845631183215,16.594845631183215,-16.594845631183215,True,0.9202053088245317,diag,3,gold psd 10-45
x002,Walking,448.3125,480.3125,35.625,36.524750187789046,0.8997501877890457,-0.8997501877890457,True,0.7802279599857027,hr,3,gold psd 10-45
x002,Walking,480.3125,512.3125,39.375,32.81957794530639,6.555422054693608,6.555422054693608,True,0.7261898386830807,hr,3,gold psd 10-45
x002,Walking,512.3125,544.3125,24.375,33.28161088568946,8.90661088568946,-8.90661088568946,True,0.7181527424191382,hr,3,gold psd 10-45
x002,Walking,544.3125,576.3125,13.125,32.374957854018184,19.249957854018184,-19.249957854018184,True,0.6933455190911798,hr,3,gold psd 10-45
x002,Walking,576.3125,608.3125,43.125,34.59017188395934,8.534828116040657,8.534828116040657,True,0.7084774429217406,hr,3,gold psd 10-45
x002,Walking,608.3125,640.3125,30.0,29.785606191657322,0.21439380834267752,0.21439380834267752,True,0.6093696373799103,hr,3,gold psd 10-45
x002,Walking,640.3125,672.3125,28.125,28.561945602934408,0.4369456029344079,-0.4369456029344079,True,0.6177756608868388,hr,3,gold psd 10-45
x002,Walking,672.3125,704.3125,41.25,33.18730680737812,8.062693192621879,8.062693192621879,True,0.63775212009398,hr,3,gold psd 10-45
x002,Walking,704.3125,736.3125,33.75,32.129487750324586,1.6205122496754143,1.6205122496754143,True,0.6856401928272392,hr,3,gold psd 10-45
x002,Walking,736.3125,768.3125,11.25,33.08918088659236,21.83918088659236,-21.83918088659236,True,0.9483450140583654,diag,3,gold psd 10-45
x002,Walking,768.3125,800.3125,31.875,35.03399791716817,3.158997917168172,-3.158997917168172,True,0.9613118549302146,diag,3,gold psd 10-45
x002,Walking,800.3125,832.3125,11.25,27.56415470580289,16.31415470580289,-16.31415470580289,True,0.9346771131702427,diag,3,gold psd 10-45
x002,Walking,832.3125,864.3125,30.0,35.268880579803515,5.268880579803515,-5.268880579803515,True,0.9516085636864342,diag,3,gold psd 10-45
x002,Walking,864.3125,896.3125,24.375,26.040340470424027,1.6653404704240273,-1.6653404704240273,True,0.977862826602767,diag,3,gold psd 10-45
x002,Walking,896.3125,928.3125,11.25,29.80831669530494,18.55831669530494,-18.55831669530494,True,0.9760722315062882,diag,3,gold psd 10-45
x002,Walking,928.3125,960.3125,31.875,26.499252070412894,5.3757479295871065,5.3757479295871065,True,0.9730191720693976,diag,3,gold psd 10-45
x002,Walking,960.3125,992.3125,30.0,32.81631104603837,2.816311046038372,-2.816311046038372,True,0.9671323465515124,diag,3,gold psd 10-45
x002,2-Back,992.3125,1024.3125,28.125,27.879938043880333,0.24506195611966675,0.24506195611966675,True,0.9639409411042836,diag,3,gold psd 10-45
x002,2-Back,1024.3125,1056.3125,11.25,28.34012193169447,17.09012193169447,-17.09012193169447,True,0.972940346389855,diag,3,gold psd 10-45
x002,2-Back,1056.3125,1088.3125,20.625,29.999422034887377,9.374422034887377,-9.374422034887377,True,0.9747004677000881,diag,3,gold psd 10-45
x002,2-Back,1088.3125,1120.3125,13.125,29.40655699222138,16.28155699222138,-16.28155699222138,True,0.9732890619232619,diag,3,gold psd 10-45
x002,2-Back,1120.3125,1152.3125,18.75,28.87528283888998,10.12528283888998,-10.12528283888998,True,0.9761702919491322,diag,3,gold psd 10-45
x002,2-Back,1152.3125,1184.3125,13.125,30.061921130455346,16.936921130455346,-16.936921130455346,True,0.9788974912778362,diag,3,gold psd 10-45
x002,2-Back,1184.3125,1216.3125,26.25,31.215814084694735,4.965814084694735,-4.965814084694735,True,0.9701650111431713,diag,3,gold psd 10-45
x002,2-Back,1216.3125,1248.3125,13.125,25.096991727024502,11.971991727024502,-11.971991727024502,True,0.9635552828691525,diag,3,gold psd 10-45
x002,2-Back,1248.3125,1280.3125,13.125,26.84369778252433,13.71869778252433,-13.71869778252433,True,0.9843898046228924,diag,3,gold psd 10-45
x002,2-Back,1280.3125,1312.3125,13.125,28.22941383546946,15.104413835469462,-15.104413835469462,True,0.9764892204169516,diag,3,gold psd 10-45
x002,2-Back,1312.3125,1344.3125,18.75,30.369000379811887,11.619000379811887,-11.619000379811887,True,0.9213653171769107,diag,3,gold psd 10-45
x002,2-Back,1344.3125,1376.3125,15.0,20.561963388458473,5.561963388458473,-5.561963388458473,True,0.9667753725172272,diag,3,gold psd 10-45
x002,2-Back,1376.3125,1408.3125,30.0,23.807061957257382,6.192938042742618,6.192938042742618,True,0.9427949693332783,diag,3,gold psd 10-45
x002,2-Back,1408.3125,1440.3125,20.625,14.628903351608098,5.996096648391902,5.996096648391902,True,0.9513295407423639,diag,3,gold psd 10-45
x002,2-Back,1440.3125,1472.3125,16.875,13.906468044734208,2.9685319552657923,2.9685319552657923,True,0.9601882948658981,diag,3,gold psd 10-45
x002,2-Back,1472.3125,1504.3125,24.375,19.126930599862625,5.248069400137375,5.248069400137375,True,0.9705219112242263,diag,3,gold psd 10-45
x002,Running,1504.3125,1536.3125,30.0,28.426424205969575,1.5735757940304254,1.5735757940304254,True,0.9238943740038977,diag,3,gold psd 10-45
x002,Running,1536.3125,1568.3125,15.0,34.88351112555097,19.883511125550967,-19.883511125550967,True,0.8297145132574081,diag,3,gold psd 10-45
x002,Running,1568.3125,1600.3125,11.25,37.777678867244674,26.527678867244674,-26.527678867244674,True,0.840598691926228,diag,3,gold psd 10-45
x002,Running,1600.3125,1632.3125,13.125,40.2487209777164,27.123720977716403,-27.123720977716403,True,0.8333397878577364,diag,3,gold psd 10-45
x002,Running,1632.3125,1664.3125,39.375,40.40639436991353,1.031394369913528,-1.031394369913528,True,0.8101729726217302,diag,3,gold psd 10-45
x002,Running,1664.3125,1696.3125,43.125,40.06213060639436,3.062869393605638,3.062869393605638,True,0.790945434247926,hr,3,gold psd 10-45
x002,Running,1696.3125,1728.3125,11.25,43.00078858998325,31.75078858998325,-31.75078858998325,True,0.7917007393453853,hr,3,gold psd 10-45
x002,Running,1728.3125,1760.3125,18.75,41.57377463236959,22.82377463236959,-22.82377463236959,True,0.7803228480734269,hr,3,gold psd 10-45
x002,Running,1760.3125,1792.3125,26.25,43.800585487772246,17.550585487772246,-17.550585487772246,True,0.7811036358692514,hr,3,gold psd 10-45
x002,Running,1792.3125,1824.3125,30.0,41.43878629560481,11.438786295604807,-11.438786295604807,True,0.8447231548621743,diag,3,gold psd 10-45
x002,Running,1824.3125,1856.3125,22.5,35.500098023279655,13.000098023279655,-13.000098023279655,True,0.9571059582713167,diag,3,gold psd 10-45
x003,Rest,64.265625,96.265625,11.25,15.986912867416635,4.736912867416635,-4.736912867416635,True,0.9889871223682033,diag,3,gold psd 10-45
x003,Rest,96.265625,128.265625,13.125,11.902378295667997,1.2226217043320027,1.2226217043320027,True,0.9907008831535128,diag,3,gold psd 10-45
x003,Rest,128.265625,160.265625,11.25,12.72047540282187,1.4704754028218705,-1.4704754028218705,True,0.988830733065353,diag,3,gold psd 10-45
x003,Rest,160.265625,192.265625,18.75,15.338055715793942,3.411944284206058,3.411944284206058,True,0.9877741610845273,diag,3,gold psd 10-45
x003,Rest,192.265625,224.265625,16.875,14.568191493884449,2.3068085061155514,2.3068085061155514,True,0.987762966785347,diag,3,gold psd 10-45
x003,Rest,224.265625,256.265625,24.375,13.839896767433851,10.535103232566149,10.535103232566149,True,0.9886181332614319,diag,3,gold psd 10-45
x003,Rest,256.265625,288.265625,18.75,15.250062346551722,3.499937653448278,3.499937653448278,True,0.9873136104087854,diag,3,gold psd 10-45
x003,Rest,288.265625,320.265625,24.375,13.413793311706375,10.961206688293625,10.961206688293625,True,0.9901318337890543,diag,3,gold psd 10-45
x003,Rest,320.265625,352.265625,13.125,11.18744032897678,1.9375596710232195,1.9375596710232195,True,0.9893024967620855,diag,3,gold psd 10-45
x003,Rest,352.265625,384.265625,13.125,9.38304609261605,3.74195390738395,3.74195390738395,True,0.9865869769174409,diag,3,gold psd 10-45
x003,Rest,384.265625,416.265625,16.875,17.199442566014582,0.3244425660145822,-0.3244425660145822,True,0.9833726886836848,diag,3,gold psd 10-45
x003,Rest,416.265625,448.265625,16.875,17.783019683739354,0.9080196837393544,-0.9080196837393544,True,0.9866345499849611,diag,3,gold psd 10-45
x003,Walking,448.265625,480.265625,26.25,22.824814572873727,3.425185427126273,3.425185427126273,True,0.9166969769125418,diag,3,gold psd 10-45
x003,Walking,480.265625,512.265625,30.0,21.85514824676127,8.14485175323873,8.14485175323873,True,0.8280268560865465,diag,3,gold psd 10-45
x003,Walking,512.265625,544.265625,24.375,22.178049349202784,2.1969506507972163,2.1969506507972163,True,0.7763067087768839,hr,3,gold psd 10-45
x003,Walking,544.265625,576.265625,24.375,24.34573227484058,0.02926772515942133,0.02926772515942133,True,0.7365086722640941,hr,3,gold psd 10-45
x003,Walking,576.265625,608.265625,24.375,24.156407178229635,0.21859282177036476,0.21859282177036476,True,0.711703264629873,hr,3,gold psd 10-45
x003,Walking,608.265625,640.265625,22.5,23.753901852464608,1.2539018524646082,-1.2539018524646082,True,0.6150497931861729,hr,3,gold psd 10-45
x003,Walking,640.265625,672.265625,20.625,20.03691556894726,0.5880844310527387,0.5880844310527387,True,0.5932287361070332,hr,3,gold psd 10-45
x003,Walking,672.265625,704.265625,24.375,20.093785022814753,4.281214977185247,4.281214977185247,True,0.5485796319311189,hr,3,gold psd 10-45
x003,Walking,704.265625,736.265625,24.375,22.737584147736726,1.637415852263274,1.637415852263274,False,0.49780778586169244,bad,3,gold psd 10-45
x003,Walking,736.265625,768.265625,11.25,23.602486049366753,12.352486049366753,-12.352486049366753,True,0.7755075441134202,hr,3,gold psd 10-45
x003,Walking,768.265625,800.265625,24.375,23.028178668060452,1.3468213319395481,1.3468213319395481,True,0.9812929188426834,diag,3,gold psd 10-45
x003,Walking,800.265625,832.265625,18.75,15.766363163349869,2.983636836650131,2.983636836650131,True,0.9859551107699887,diag,3,gold psd 10-45
x003,Walking,832.265625,864.265625,11.25,13.689372995551345,2.439372995551345,-2.439372995551345,True,0.975970365405461,diag,3,gold psd 10-45
x003,Walking,864.265625,896.265625,16.875,13.339961411832618,3.5350385881673816,3.5350385881673816,True,0.9729993261835241,diag,3,gold psd 10-45
x003,Walking,896.265625,928.265625,26.25,19.611700147076675,6.638299852923325,6.638299852923325,True,0.9845133094202314,diag,3,gold psd 10-45
x003,Walking,928.265625,960.265625,18.75,18.138281539397724,0.6117184606022761,0.6117184606022761,True,0.9884710619678505,diag,3,gold psd 10-45
x003,Walking,960.265625,992.265625,11.25,11.538798143823545,0.28879814382354496,-0.28879814382354496,True,0.9912635012372305,diag,3,gold psd 10-45
x003,Walking,992.265625,1024.265625,16.875,14.178024910952129,2.6969750890478714,2.6969750890478714,True,0.9904528348149463,diag,3,gold psd 10-45
x003,Walking,1024.265625,1056.265625,18.75,15.408190265856234,3.341809734143766,3.341809734143766,True,0.9868284081323658,diag,3,gold psd 10-45
x003,Walking,1056.265625,1088.265625,11.25,20.6655755156135,9.4155755156135,-9.4155755156135,True,0.9851028162122223,diag,3,gold psd 10-45
x003,Walking,1088.265625,1120.265625,43.125,27.876138475366403,15.248861524633597,15.248861524633597,True,0.988607743407196,diag,3,gold psd 10-45
x003,Walking,1120.265625,1152.265625,18.75,26.47739955215365,7.727399552153649,-7.727399552153649,True,0.988240161285411,diag,3,gold psd 10-45
x003,Walking,1152.265625,1184.265625,15.0,22.135246392980456,7.135246392980456,-7.135246392980456,True,0.9829619133215594,diag,3,gold psd 10-45
x003,Walking,1184.265625,1216.265625,26.25,12.448835873854552,13.801164126145448,13.801164126145448,True,0.9861815078046515,diag,3,gold psd 10-45
x003,Walking,1216.265625,1248.265625,11.25,11.311666582299797,0.0616665822997966,-0.0616665822997966,True,0.9885486371835538,diag,3,gold psd 10-45
x003,Walking,1248.265625,1280.265625,15.0,13.151321862196811,1.848678137803189,1.848678137803189,True,0.9882679727292732,diag,3,gold psd 10-45
x003,Walking,1280.265625,1312.265625,16.875,11.345583755275303,5.529416244724697,5.529416244724697,True,0.9891463720030795,diag,3,gold psd 10-45
x003,Walking,1312.265625,1344.265625,16.875,14.960060193399125,1.9149398066008754,1.9149398066008754,True,0.9896943774990316,diag,3,gold psd 10-45
x003,2-Back,1344.265625,1376.265625,20.625,13.33647840313834,7.28852159686166,7.28852159686166,True,0.9891146240408278,diag,3,gold psd 10-45
x003,2-Back,1376.265625,1408.265625,30.0,28.669340240819032,1.3306597591809677,1.3306597591809677,True,0.9805440551608227,diag,3,gold psd 10-45
x003,2-Back,1408.265625,1440.265625,11.25,29.812599921500667,18.562599921500667,-18.562599921500667,True,0.9902889840473618,diag,3,gold psd 10-45
x003,2-Back,1440.265625,1472.265625,11.25,29.90639566330104,18.65639566330104,-18.65639566330104,True,0.9885330605393357,diag,3,gold psd 10-45
x003,2-Back,1472.265625,1504.265625,11.25,27.625037511983656,16.375037511983656,-16.375037511983656,True,0.9919792144207588,diag,3,gold psd 10-45
x003,2-Back,1504.265625,1536.265625,16.875,29.783145523560883,12.908145523560883,-12.908145523560883,True,0.984043278890386,diag,3,gold psd 10-45
x003,2-Back,1536.265625,1568.265625,18.75,29.4374282571748,10.687428257174801,-10.687428257174801,True,0.9746153995538712,diag,3,gold psd 10-45
x003,2-Back,1568.265625,1600.265625,16.875,29.496899577877013,12.621899577877013,-12.621899577877013,True,0.9903160325558322,diag,3,gold psd 10-45
x003,2-Back,1600.265625,1632.265625,30.0,28.46690877071197,1.5330912292880292,1.5330912292880292,True,0.9890922978046003,diag,3,gold psd 10-45
x003,2-Back,1632.265625,1664.265625,15.0,19.972632944903978,4.972632944903978,-4.972632944903978,True,0.9564907969447572,diag,3,gold psd 10-45
x003,2-Back,1664.265625,1696.265625,24.375,10.820045939046029,13.554954060953971,13.554954060953971,True,0.9799599011688551,diag,3,gold psd 10-45
x003,2-Back,1696.265625,1728.265625,20.625,7.722615825072323,12.902384174927677,12.902384174927677,True,0.9823878360131607,diag,3,gold psd 10-45
x003,2-Back,1728.265625,1760.265625,13.125,8.244321552942191,4.880678447057809,4.880678447057809,True,0.9733668840314406,diag,3,gold psd 10-45
x003,2-Back,1760.265625,1792.265625,20.625,10.841828096630113,9.783171903369887,9.783171903369887,True,0.9899321914859256,diag,3,gold psd 10-45
x003,2-Back,1792.265625,1824.265625,20.625,9.784344836407264,10.840655163592736,10.840655163592736,True,0.9413834696026164,diag,3,gold psd 10-45
x003,2-Back,1824.265625,1856.265625,30.0,22.533039315566203,7.466960684433797,7.466960684433797,True,0.942117662424086,diag,3,gold psd 10-45
x003,2-Back,1856.265625,1888.265625,13.125,29.171251118536986,16.046251118536986,-16.046251118536986,True,0.9254985106642102,diag,3,gold psd 10-45
x003,2-Back,1888.265625,1920.265625,33.75,24.55239708539201,9.197602914607991,9.197602914607991,True,0.9840571746602412,diag,3,gold psd 10-45
x003,2-Back,1920.265625,1952.265625,11.25,23.539580101791568,12.289580101791568,-12.289580101791568,True,0.9855382300966063,diag,3,gold psd 10-45
x003,2-Back,1952.265625,1984.265625,16.875,17.003683927729355,0.12868392772935522,-0.12868392772935522,True,0.9852445155158122,diag,3,gold psd 10-45
x003,2-Back,1984.265625,2016.265625,28.125,19.704363189114687,8.420636810885313,8.420636810885313,True,0.9826645205977944,diag,3,gold psd 10-45
x003,2-Back,2016.265625,2048.265625,16.875,16.521896303836428,0.35310369616357207,0.35310369616357207,True,0.9840883994395766,diag,3,gold psd 10-45
x003,2-Back,2048.265625,2080.265625,18.75,16.601471649691103,2.148528350308897,2.148528350308897,True,0.9617089476199358,diag,3,gold psd 10-45
x003,Running,2080.265625,2112.265625,26.25,26.283918236548534,0.03391823654853354,-0.03391823654853354,True,0.8167565956901081,diag,3,gold psd 10-45
x003,Running,2112.265625,2144.265625,26.25,24.11868238348527,2.1313176165147283,2.1313176165147283,True,0.623601525951972,hr,3,gold psd 10-45
x003,Running,2144.265625,2176.265625,31.875,35.957057249922116,4.082057249922116,-4.082057249922116,True,0.6306207832445592,hr,3,gold psd 10-45
x003,Running,2176.265625,2208.265625,28.125,26.19810583986365,1.9268941601363494,1.9268941601363494,True,0.6200433108664039,hr,3,gold psd 10-45
x003,Running,2208.265625,2240.265625,16.875,26.88591194279774,10.01091194279774,-10.01091194279774,True,0.6328295851991568,hr,3,gold psd 10-45
x003,Running,2240.265625,2272.265625,30.0,30.922628665381644,0.9226286653816445,-0.9226286653816445,True,0.7193546838583782,hr,3,gold psd 10-45
x003,Running,2272.265625,2304.265625,26.25,27.47622626359948,1.2262262635994787,-1.2262262635994787,True,0.7398180049478182,hr,3,gold psd 10-45
x003,Running,2304.265625,2336.265625,31.875,30.176175317866946,1.6988246821330542,1.6988246821330542,True,0.7390256377342888,hr,3,gold psd 10-45
x003,Running,2336.265625,2368.265625,30.0,28.939417216150066,1.0605827838499344,1.0605827838499344,True,0.7691240428799259,hr,3,gold psd 10-45
x004,Rest,96.14453125,128.14453125,15.0,17.953987112814993,2.9539871128149926,-2.9539871128149926,True,0.9693596272492603,diag,3,gold psd 10-45
x004,Rest,128.14453125,160.14453125,15.0,15.001504092451412,0.0015040924514124754,-0.0015040924514124754,True,0.972979568287076,diag,3,gold psd 10-45
x004,Rest,160.14453125,192.14453125,16.875,15.796040755829361,1.0789592441706386,1.0789592441706386,True,0.9739130607971367,diag,3,gold psd 10-45
x004,Rest,192.14453125,224.14453125,15.0,17.296126647038456,2.296126647038456,-2.296126647038456,True,0.9747906107915378,diag,3,gold psd 10-45
x004,Rest,224.14453125,256.14453125,13.125,14.675863074605813,1.5508630746058127,-1.5508630746058127,True,0.9591295180904661,diag,3,gold psd 10-45
x004,Rest,256.14453125,288.14453125,16.875,14.480421002522599,2.394578997477401,2.394578997477401,True,0.971221866675253,diag,3,gold psd 10-45
x004,Rest,288.14453125,320.14453125,16.875,18.171170541858054,1.2961705418580536,-1.2961705418580536,True,0.9651154364523469,diag,3,gold psd 10-45
x004,Rest,320.14453125,352.14453125,30.0,14.830409833860454,15.169590166139546,15.169590166139546,True,0.9646056886301883,diag,3,gold psd 10-45
